,biExclusiveLevel,brand_name,category,imageAltText,isAppExclusive,isBI,isBest,isFirstAccess,isLimitedEdition,isLimitedTimeOffer,isNatural,isNew,isOnlineOnly,isOrganic,isSephoraExclusive,listPrice,salePrice,skuId,skuType,valuePrice
426,none,IT Cosmetics,/shop/makeup-primer-face-primer,IT Cosmetics - Your Skin But Better Makeup Primer+,False,False,False,False,False,False,False,True,False,False,True,$39.00,,2236719,Standard,
427,none,MAKE UP FOR EVER,/shop/makeup-primer-face-primer,MAKE UP FOR EVER - Step 1 Skin Equalizer Primer,False,False,False,False,False,False,False,False,False,False,True,$17.00 - $37.00,,1669027,Standard,
428,none,tarte,/shop/makeup-primer-face-primer,tarte - BB Tinted Treatment 12-Hour Primer Broad Spectrum SPF 30 Sunscreen,False,False,False,False,False,False,False,False,False,False,False,$37.00,,1486752,Standard,
429,none,Smashbox,/shop/makeup-primer-face-primer,Smashbox - Photo Finish Oil & Shine Control Primer,False,False,False,False,False,False,False,True,False,False,False,$39.00,,2251684,Standard,
430,none,FENTY BEAUTY by Rihanna,/shop/makeup-primer-face-primer,FENTY BEAUTY by Rihanna - Pro Filt'r Instant Retouch Primer,False,False,False,False,False,False,False,False,False,False,True,$16.00 - $32.00,,1925528,Standard,
431,none,Bobbi Brown,/shop/makeup-primer-face-primer,Bobbi Brown - Vitamin Enriched Face Base Priming Moisturizer,False,False,False,False,False,False,False,False,False,False,False,$20.00 - $60.00,,1292820,Standard,
432,none,Dr. Brandt Skincare,/shop/makeup-primer-face-primer,Dr. Brandt Skincare - pores no more® pore refiner primer,False,False,False,False,False,False,False,False,False,False,False,$22.00 - $45.00,,1161629,Standard,
433,none,Too Faced,/shop/makeup-primer-face-primer,Too Faced - Hangover Replenishing Face Primer,False,False,False,False,False,False,False,False,False,False,False,$17.00 - $49.00,,1626043,Standard,
434,none,First Aid Beauty,/shop/makeup-primer-face-primer,First Aid Beauty - Hello FAB Coconut Skin Smoothie Priming Moisturizer,False,False,False,False,False,False,False,False,False,False,True,$14.00 - $28.00,,1892488,Standard,
435,none,Yves Saint Laurent,/shop/makeup-primer-face-primer,Yves Saint Laurent - Touche Eclat Blur Primer,False,False,False,False,False,False,False,False,False,False,False,$52.00,,1713114,Standard,
436,none,FARSÁLI,/shop/makeup-primer-face-primer,FARSÁLI - Unicorn Essence Antioxidant Primer Serum,False,False,False,False,False,False,False,False,False,False,True,$22.00 - $54.00,,1931526,Standard,
437,none,Dior,/shop/makeup-primer-face-primer,Dior - BACKSTAGE Face & Body Primer,False,False,False,False,False,False,False,False,False,False,True,$36.00,,2224947,Standard,
438,none,FARSÁLI,/shop/makeup-primer-face-primer,FARSÁLI - Skintune Blur Perfecting Primer Serum,False,False,False,False,False,False,False,False,False,False,True,$22.00 - $54.00,,2113058,Standard,
439,none,Too Faced,/shop/makeup-primer-face-primer,Too Faced - Primed & Poreless Skin Smoothing Face Primer,False,False,False,False,False,False,False,False,False,False,False,$32.00,,1147883,Standard,
440,none,Laura Mercier,/shop/makeup-primer-face-primer,Laura Mercier - Foundation Primer - Radiance,False,False,False,False,False,False,False,False,False,False,False,$22.00 - $38.00,,1382670,Standard,
441,none,PAT McGRATH LABS,/shop/makeup-primer-face-primer,PAT McGRATH LABS - Skin Fetish: Sublime Perfection Primer,False,False,False,False,False,False,False,True,False,False,True,$60.00,,2271161,Standard,
442,none,Yves Saint Laurent,/shop/makeup-primer-face-primer,Yves Saint Laurent - TOP SECRETS Instant Moisture Glow,False,False,False,False,False,False,False,False,False,False,True,$40.00,,1767748,Standard,
443,none,Too Faced,/shop/makeup-primer-face-primer,Too Faced - Hangover 3-in-1 Replenishing Primer & Setting Spray,False,False,False,False,False,False,False,False,False,False,False,$16.00 - $32.00,,1952928,Standard,
444,none,BECCA,/shop/makeup-primer-face-primer,BECCA - Backlight Priming Filter Face Primer,False,False,False,False,False,False,False,False,False,False,False,$21.00 - $39.00,,1721281,Standard,
445,none,bareMinerals,/shop/makeup-primer-face-primer,bareMinerals - Prime Time™ Foundation Primer,False,False,False,False,False,False,False,False,False,False,False,$25.00,,1002724,Standard,
446,none,Benefit Cosmetics,/shop/makeup-primer-face-primer,Benefit Cosmetics - POREfect Primer Deal!,False,False,False,False,False,False,False,True,False,False,False,$32.00,,2264380,Standard,$45.00
447,none,stila,/shop/makeup-primer-face-primer,stila - One Step Correct,False,False,False,False,False,False,False,False,False,False,False,$36.00,,1277474,Standard,
448,none,bareMinerals,/shop/makeup-primer-face-primer,bareMinerals - Prime Time  BB Tinted Primer Broad Spectrum SPF 30,False,False,False,False,False,False,False,False,False,False,False,$27.00,,1576859,Standard,
449,none,COVER FX,/shop/makeup-primer-face-primer,COVER FX - Mattifying Primer With Anti-Acne Treatment,False,False,False,False,False,False,False,False,True,False,True,$16.00 - $38.00,,2181071,Standard,
450,none,Smashbox,/shop/makeup-primer-face-primer,Smashbox - Photo Finish Reduce Redness Primer,False,False,False,False,False,False,False,False,False,False,False,$15.00 - $39.00,,1350024,Standard,
451,none,Lancôme,/shop/makeup-primer-face-primer,Lancôme - UV Expert Aquagel Defense Primer & Moisturizer SPF 50,False,False,False,False,False,False,False,False,False,False,False,$39.00,,2186773,Standard,
452,none,The Ordinary,/shop/makeup-primer-face-primer,The Ordinary - High-Adherence Silicone Primer,False,False,False,False,False,False,False,False,True,False,False,$4.90,,2031482,Standard,
453,none,MILK MAKEUP,/shop/makeup-primer-face-primer,MILK MAKEUP - Luminous Blur Stick Primer,False,False,False,False,False,False,False,False,False,False,False,$14.00 - $18.00,,2027035,Standard,
454,none,OLEHENRIKSEN,/shop/makeup-primer-face-primer,OLEHENRIKSEN - Banana Bright Face Primer,False,False,False,False,False,False,False,False,False,False,True,$36.00,,2174860,Standard,
455,none,Laura Mercier,/shop/makeup-primer-face-primer,Laura Mercier - Foundation Primer - Hydrating,False,False,False,False,False,False,False,False,False,False,False,$38.00,,939744,Standard,
456,none,Smashbox,/shop/makeup-primer-face-primer,Smashbox - Photo Finish Pore Minimizing Primer,False,False,False,False,False,False,False,False,False,False,False,$15.00 - $39.00,,1635606,Standard,
457,none,First Aid Beauty,/shop/makeup-primer-face-primer,First Aid Beauty - Limited Edition Hello FAB Coconut Skin Smoothie Priming Moisturizer,False,False,False,False,True,False,False,True,False,False,True,$28.00,,2264984,Standard,
458,none,Guerlain,/shop/makeup-primer-face-primer,Guerlain - L'Or 24K Gold Radiance Primer,False,False,False,False,False,False,False,False,False,False,False,$74.00,,1779511,Standard,
459,none,Charlotte Tilbury,/shop/makeup-primer-face-primer,Charlotte Tilbury - Wonderglow Face Primer,False,False,False,False,False,False,False,False,False,False,False,$55.00,,2117133,Standard,
460,none,BECCA,/shop/makeup-primer-face-primer,BECCA - Ever-Matte Poreless Priming Perfector,False,False,False,False,False,False,False,False,False,False,False,$21.00 - $39.00,,1495209,Standard,
461,none,tarte,/shop/makeup-primer-face-primer,tarte - Timeless Smoothing Primer,False,False,False,False,False,False,False,False,False,False,False,$39.00,,1627009,Standard,
462,none,BECCA,/shop/makeup-primer-face-primer,BECCA - First Light Priming Filter Face Primer,False,False,False,False,False,False,False,False,False,False,False,$21.00 - $39.00,,1901859,Standard,
463,none,Too Faced,/shop/makeup-primer-face-primer,Too Faced - Primed & Peachy Cooling Matte Perfecting Primer – Peaches and Cream Collection,False,False,False,False,False,False,False,False,False,False,True,$17.00 - $34.00,,1961507,Standard,
464,none,Murad,/shop/makeup-primer-face-primer,Murad - Invisiblur™ Perfecting Shield Broad Spectrum SPF 30 PA+++,False,False,False,False,False,False,False,False,False,False,False,$19.00 - $65.00,,2212058,Standard,
465,none,Smashbox,/shop/makeup-primer-face-primer,Smashbox - Photo Finish Foundation Primer Light,False,False,False,False,False,False,False,False,False,False,False,$15.00 - $36.00,,1349976,Standard,
466,none,FARSÁLI,/shop/makeup-primer-face-primer,FARSÁLI - Liquid Glass Radiance Serum,False,False,False,False,False,False,False,False,False,False,True,$54.00,,2214807,Standard,
467,none,Smashbox,/shop/makeup-primer-face-primer,Smashbox - Photo Finish Primer Water,False,False,False,False,False,False,False,False,False,False,False,$15.00 - $32.00,,1681303,Standard,
468,none,Touch In Sol,/shop/makeup-primer-face-primer,Touch In Sol - No Poreblem Primer,False,False,False,False,False,False,False,False,False,False,False,$18.00,,1956002,Standard,
469,none,Hourglass,/shop/makeup-primer-face-primer,Hourglass - N° 28 Primer Serum,False,False,False,False,False,False,False,False,False,False,False,$22.00 - $65.00,,1412592,Standard,
470,none,MILK MAKEUP,/shop/makeup-primer-face-primer,MILK MAKEUP - Blur Stick,False,False,False,False,False,False,False,False,False,False,False,$14.00 - $36.00,,1898196,Standard,
471,none,bareMinerals,/shop/makeup-primer-face-primer,bareMinerals - Nothing Beats the Original™ Complexion Kit,False,False,False,False,False,False,False,False,False,False,False,$34.00,,1958859,Standard,
472,none,SEPHORA COLLECTION,/shop/makeup-primer-face-primer,SEPHORA COLLECTION - Beauty Amplifier Mattifying H2O Gel Primer,False,False,False,False,False,False,False,False,False,False,True,$9.00 - $16.00,$5.00 - $7.00,1855493,Standard,
473,none,tarte,/shop/makeup-primer-face-primer,tarte - 4-in-1 Setting Mist - Sea Collection,False,False,False,False,False,False,False,False,False,False,True,$12.00 - $25.00,,1778984,Standard,
474,none,Urban Decay,/shop/makeup-primer-face-primer,Urban Decay - Optical Illusion Complexion Primer,False,False,False,False,False,False,False,False,False,False,False,$16.00 - $36.00,,1899939,Standard,
475,none,FARSÁLI,/shop/makeup-primer-face-primer,FARSÁLI - Skintune Blur Perfecting Primer Serum Mini,False,False,False,False,False,False,False,False,False,False,True,$22.00,,2214815,Standard,
476,none,Smashbox,/shop/makeup-primer-face-primer,Smashbox - Photo Finish Primerizer,False,False,False,False,False,False,False,False,False,False,False,$15.00 - $42.00,,1974252,Standard,
477,none,Lancôme,/shop/makeup-primer-face-primer,Lancôme - LA BASE PRO Perfecting Makeup Primer,False,False,False,False,False,False,False,False,False,False,False,$42.00,,1103779,Standard,
478,none,IT Cosmetics,/shop/makeup-primer-face-primer,IT Cosmetics - Anti-Aging Armour Tinted Sunscreen SPF 50+,False,False,False,False,False,False,False,False,False,False,True,$38.00,,1868249,Standard,
479,none,tarte,/shop/makeup-primer-face-primer,tarte - Poreless Mattifying Primer,False,False,False,False,False,False,False,False,False,False,False,$32.00,,1935329,Standard,
480,none,Guerlain,/shop/makeup-primer-face-primer,Guerlain - Météorites Primer Perfecting Pearls,False,False,False,False,False,False,False,False,False,False,False,$74.00,,1795087,Standard,
481,none,SEPHORA COLLECTION,/shop/makeup-primer-face-primer,SEPHORA COLLECTION - Beauty Amplifier Afterglow Primer & Luminizer,False,False,False,False,False,False,False,False,False,False,True,$16.00,$10.00,1763200,Standard,
482,none,Laura Mercier,/shop/makeup-primer-face-primer,Laura Mercier - Foundation Primer Protect Broad Spectrum SPF 30 Sunscreen PA+++,False,False,False,False,False,False,False,False,False,False,False,$38.00,,1582204,Standard,
483,none,The Ordinary,/shop/makeup-primer-face-primer,The Ordinary - High-Spreadability Fluid Primer,False,False,False,False,False,False,False,True,True,False,False,$7.90,,2267565,Standard,
484,none,bareMinerals,/shop/makeup-primer-face-primer,bareMinerals - Blemish Rescue Anti-Redness Mattifying Primer - For Acne-Prone Skin,False,False,False,False,False,False,False,False,False,False,True,$26.00,,2107787,Standard,
485,none,NARS,/shop/makeup-primer-face-primer,NARS - Radiance Primer Broad Spectrum SPF 35 Sunscreen,False,False,False,False,False,False,False,False,False,False,False,$36.00,,1900133,Standard,
486,none,Dior,/shop/makeup-primer-face-primer,Dior - Airflash Radiance Mist Primer & Setting Spray,False,False,False,False,False,False,False,False,False,False,False,$50.00,,2054153,Standard,
487,none,CLINIQUE,/shop/makeup-primer-face-primer,CLINIQUE - Super City Block Oil-Free Daily Face Protector Broad Spectrum 40 SPF,False,False,False,False,False,False,False,False,False,False,False,$26.50,,911396,Standard,
488,none,Too Faced,/shop/makeup-primer-face-primer,Too Faced - Hangover 3-in-1 Replenishing Primer & Setting Spray Mini,False,False,False,False,False,False,False,False,False,False,False,$16.00,,2030088,Standard,
489,none,Marc Jacobs Beauty,/shop/makeup-primer-face-primer,Marc Jacobs Beauty - Under(cover) Perfecting Coconut Face Primer,False,False,False,False,False,False,False,False,False,False,False,$45.00,,1711076,Standard,
490,none,Too Faced,/shop/makeup-primer-face-primer,Too Faced - Major Hangover Super-Sized Replenishing Face Primer,False,False,False,False,False,False,False,True,False,False,False,$49.00,,2260693,Standard,
491,none,Smashbox,/shop/makeup-primer-face-primer,Smashbox - Photo Finish Radiance Primer,False,False,False,False,False,False,False,False,False,False,False,$15.00 - $39.00,,1932664,Standard,
492,none,tarte,/shop/makeup-primer-face-primer,tarte - Quench Hydrating Primer - Sea Collection,False,False,False,False,False,False,False,False,False,False,False,$16.00 - $32.00,,2096733,Standard,
493,none,Urban Decay,/shop/makeup-primer-face-primer,Urban Decay - Quick Fix Hydracharged Complexion Prep Priming Spray,False,False,False,False,False,False,False,False,False,False,False,$15.00 - $33.00,,1899962,Standard,
494,none,Bobbi Brown,/shop/makeup-primer-face-primer,Bobbi Brown - Primer Plus Radiance SPF 35,False,False,False,False,False,False,False,False,False,False,False,$40.00,,2087369,Standard,
495,none,COVER FX,/shop/makeup-primer-face-primer,COVER FX - Gripping Primer,False,False,False,False,False,False,False,False,False,False,False,$38.00,,2181097,Standard,
496,none,Dr. Jart+,/shop/makeup-primer-face-primer,Dr. Jart+ - V7 Priming Moisturizer,False,False,False,False,False,False,False,True,False,False,True,$48.00,,2241073,Standard,
497,none,Kat Von D,/shop/makeup-primer-face-primer,Kat Von D - Lock-It Hydrating Primer,False,False,False,False,False,False,False,False,False,False,True,$33.00,,1654102,Standard,
498,none,Ciaté London,/shop/makeup-primer-face-primer,Ciaté London - Watermelon Burst Hydrating Primer,False,False,False,False,False,False,False,False,False,False,True,$28.00,,2204220,Standard,
499,none,STELLAR,/shop/makeup-primer-face-primer,STELLAR - Brilliant Primer,False,False,False,False,False,False,False,False,False,False,True,$16.00 - $35.00,,1927730,Standard,
500,none,STELLAR,/shop/makeup-primer-face-primer,STELLAR - Brilliant Matte Primer,False,False,False,False,False,False,False,False,False,False,False,$38.00,,2186278,Standard,
501,none,BECCA,/shop/makeup-primer-face-primer,BECCA - Skin Love Brighten & Blur Primer,False,False,False,False,False,False,False,False,False,False,False,$39.00,,2192482,Standard,
502,none,SEPHORA COLLECTION,/shop/makeup-primer-face-primer,SEPHORA COLLECTION - Beauty Amplifier Ultra Smoothing Primer,False,False,False,False,False,False,False,False,False,False,True,$15.00,,1829274,Standard,
503,none,REN Clean Skincare,/shop/makeup-primer-face-primer,REN Clean Skincare - Perfect Canvas Clean Primer,False,False,False,False,False,False,False,False,False,False,False,$45.00,,1980044,Standard,
